nest,NDVI,NDWI,Mat_Gland,Mat_Head,Mat_Birth,Mat_Age,Mat_Cort,Pat_Gland,Pat_Head,Pat_Birth,Pat_Age,Pat_Cort,Mean_Gland,Mean_Head,Mean_Age,Mean_Cort,BLUP,BLUP_25,latitude,longitude,first_egg_date,parents,Bird_FID,FID_m,FID_time,Repetition,Zone,Note_,Note_time,SD_m,SD_time,note_,note_time,Date,Time,Year,gull10m,height_m,dist_shore_m,dist_shore_m_new,distMOD,Egg1,Egg2,Egg3,Egg4,TotEgg,EggHatched,2nd_clutch,ProbaChick,HatchSucc,ClutchMass,Chick1,Chick2,Chick3,Chick4,ChickNmass,Count_ALL_nests,Count_Larcan_nests,Distance_coast,Count_ALL_nests_Hannah,Count_Larcan_nests_Hannah
38_24,0.734323422,0.523333331,4.8,90.6,2005,19,4.76,5.8,95.1,2011,13,4.93,5.3,92.85,16,4.85,,,58.7657033,23.435105,07/05/2024,"P32E;
P35Y",P32E,10,11/05/2024 10:25,3,North,plastic right leg fid,11/05/2024 10:25,30,11/05/2024 10:24,,19/06/2024 14:02,11/05/2024,10:25:00,2024,0.037784374,0.51,12.88647101,26.95015707,12.88647101,57.2,57.1,53,,3,3,,1,1,167.3,39.6,35.3,40.3,,115.2,7,4,26.95,11,5
38_24,0.734323422,0.523333331,4.8,90.6,2005,19,4.76,5.8,95.1,2011,13,4.93,5.3,92.85,16,4.85,,,58.7657033,23.435105,07/05/2024,"P32E;
P35Y",,8,12/05/2024 10:55,4,North,,19/06/2024 14:02,30,12/05/2024 10:55,,19/06/2024 14:02,12/05/2024,10:55:00,2024,0.037784374,0.51,12.88647101,26.95015707,12.88647101,57.2,57.1,53,,3,3,,1,1,167.3,39.6,35.3,40.3,,115.2,7,4,26.95,11,5
38_24,0.734323422,0.523333331,4.8,90.6,2005,19,4.76,5.8,95.1,2011,13,4.93,5.3,92.85,16,4.85,,,58.7657033,23.435105,07/05/2024,"P32E;
P35Y",,33,13/05/2024 15:22,5,North,,19/06/2024 14:02,57,13/05/2024 15:22,,19/06/2024 14:02,13/05/2024,15:22:00,2024,0.037784374,0.51,12.88647101,26.95015707,12.88647101,57.2,57.1,53,,3,3,,1,1,167.3,39.6,35.3,40.3,,115.2,7,4,26.95,11,5
39_24,0.73815611,0.569999993,3.2,90.7,2011,13,16.28,3.5,96.8,2011,13,9.28,3.35,93.75,13,12.78,-2.5441143,-1.497555505,58.7667821,23.4309445,08/05/2024,"P38Y;
P42Y",,27,09/05/2024 11:42,1,Leg,,,39,09/05/2024 11:42,plastic right leg fid left came back,11/05/2024 10:56,09/05/2024,11:42:00,2024,0.048770209,0.58,19.38757139,11.43516857,19.38757139,67.7,60.8,59.1,50.1,4,2,,1,0.666666667,237.7,,43.1,,38.2,81.3,6,6,11.44,11,11
39_24,0.73815611,0.569999993,3.2,90.7,2011,13,16.28,3.5,96.8,2011,13,9.28,3.35,93.75,13,12.78,,,58.7667821,23.4309445,08/05/2024,"P38Y;
P42Y",,8,11/05/2024 11:52,2,Leg,,,55,11/05/2024 11:52,plastic left leg fid,12/05/2024 11:29,11/05/2024,11:52:00,2024,0.048770209,0.58,19.38757139,11.43516857,19.38757139,67.7,60.8,59.1,50.1,4,2,,1,0.666666667,237.7,,43.1,,38.2,81.3,6,6,11.44,11,11
39_24,0.73815611,0.569999993,3.2,90.7,2011,13,16.28,3.5,96.8,2011,13,9.28,3.35,93.75,13,12.78,,,58.7667821,23.4309445,08/05/2024,"P38Y;
P42Y",,14,12/05/2024 11:29,3,Leg,,,56,12/05/2024 11:29,plastic left leg fid,13/05/2024 15:42,12/05/2024,11:29:00,2024,0.048770209,0.58,19.38757139,11.43516857,19.38757139,67.7,60.8,59.1,50.1,4,2,,1,0.666666667,237.7,,43.1,,38.2,81.3,6,6,11.44,11,11
39_24,0.73815611,0.569999993,3.2,90.7,2011,13,16.28,3.5,96.8,2011,13,9.28,3.35,93.75,13,12.78,,,58.7667821,23.4309445,08/05/2024,"P38Y;
P42Y",,13,13/05/2024 15:41,4,Leg,,,56,13/05/2024 15:41,plastic left leg,14/05/2024 14:18,13/05/2024,15:41:00,2024,0.048770209,0.58,19.38757139,11.43516857,19.38757139,67.7,60.8,59.1,50.1,4,2,,1,0.666666667,237.7,,43.1,,38.2,81.3,6,6,11.44,11,11
39_24,0.73815611,0.569999993,3.2,90.7,2011,13,16.28,3.5,96.8,2011,13,9.28,3.35,93.75,13,12.78,,,58.7667821,23.4309445,08/05/2024,"P38Y;
P42Y",,18,14/05/2024 14:18,5,Leg,,,57,14/05/2024 14:17,,19/06/2024 14:02,14/05/2024,14:18:00,2024,0.048770209,0.58,19.38757139,11.43516857,19.38757139,67.7,60.8,59.1,50.1,4,2,,1,0.666666667,237.7,,43.1,,38.2,81.3,6,6,11.44,11,11
41_24,0.664828281,0.5,4.2,89.9,,,12.4,2.8,96.2,2011,13,11.69,3.5,93.05,13,12.04,-4.2718878,-3.377356343,58.7668145,23.4300414,08/05/2024,"P60J;
P46Y",P60J,15,09/05/2024 12:19,1,Head,plastic right fid ,12/05/2024 12:02,65,09/05/2024 12:19,plastic left leg fid,09/05/2024 12:19,09/05/2024,12:19:00,2024,0.062371295,0.61,38.72608404,20.05877506,38.72608404,49,54.7,48.8,,3,3,,1,1,152.5,36.1,38.7,33.4,,108.2,6,6,20.06,10,8
41_24,0.664828281,0.5,4.2,89.9,,,12.4,2.8,96.2,2011,13,11.69,3.5,93.05,13,12.04,,,58.7668145,23.4300414,08/05/2024,"P60J;
P46Y",,12,11/05/2024 12:21,2,Head,,19/06/2024 14:02,43,11/05/2024 12:21,no plastic,14/05/2024 14:32,11/05/2024,12:21:00,2024,0.062371295,0.61,38.72608404,20.05877506,38.72608404,49,54.7,48.8,,3,3,,1,1,152.5,36.1,38.7,33.4,,108.2,6,6,20.06,10,8
41_24,0.664828281,0.5,4.2,89.9,,,12.4,2.8,96.2,2011,13,11.69,3.5,93.05,13,12.04,,,58.7668145,23.4300414,08/05/2024,"P60J;
P46Y",,20,12/05/2024 12:01,3,Head,,19/06/2024 14:02,60,12/05/2024 12:01,,19/06/2024 14:02,12/05/2024,12:01:00,2024,0.062371295,0.61,38.72608404,20.05877506,38.72608404,49,54.7,48.8,,3,3,,1,1,152.5,36.1,38.7,33.4,,108.2,6,6,20.06,10,8
41_24,0.664828281,0.5,4.2,89.9,,,12.4,2.8,96.2,2011,13,11.69,3.5,93.05,13,12.04,,,58.7668145,23.4300414,08/05/2024,"P60J;
P46Y",,12,13/05/2024 16:25,4,Head,,19/06/2024 14:02,42,13/05/2024 16:25,,19/06/2024 14:02,13/05/2024,16:25:00,2024,0.062371295,0.61,38.72608404,20.05877506,38.72608404,49,54.7,48.8,,3,3,,1,1,152.5,36.1,38.7,33.4,,108.2,6,6,20.06,10,8
41_24,0.664828281,0.5,4.2,89.9,,,12.4,2.8,96.2,2011,13,11.69,3.5,93.05,13,12.04,,,58.7668145,23.4300414,08/05/2024,"P60J;
P46Y",,12,14/05/2024 14:31,5,Head,,19/06/2024 14:02,61,14/05/2024 14:31,,19/06/2024 14:02,14/05/2024,14:31:00,2024,0.062371295,0.61,38.72608404,20.05877506,38.72608404,49,54.7,48.8,,3,3,,1,1,152.5,36.1,38.7,33.4,,108.2,6,6,20.06,10,8
42_24,0.786976159,0.629999995,3.4,87.1,2009,15,7.41,,,,,,3.4,87.1,15,7.41,-4.3378891,-4.094933765,58.7671586,23.4294907,08/05/2024,P47Y,X2,8,09/05/2024 12:48,1,Head,plastic right maybe?,14/05/2024 15:05,59,09/05/2024 12:48,fid no plastic no metal,09/05/2024 12:48,09/05/2024,12:48:00,2024,0.091637711,1.76,27.89018991,30.89890913,27.89018991,56.3,54.5,,,2,0,,0,0,110.8,,,,,0,1,1,30.9,3,2
42_24,0.786976159,0.629999995,3.4,87.1,2009,15,7.41,,,,,,3.4,87.1,15,7.41,,,58.7671586,23.4294907,08/05/2024,P47Y,,7,11/05/2024 13:08,2,Head,,19/06/2024 14:02,47,11/05/2024 13:07,plastic left leg,11/05/2024 13:08,11/05/2024,13:08:00,2024,0.091637711,1.76,27.89018991,30.89890913,27.89018991,56.3,54.5,,,2,0,,0,0,110.8,,,,,0,1,1,30.9,3,2
42_24,0.786976159,0.629999995,3.4,87.1,2009,15,7.41,,,,,,3.4,87.1,15,7.41,,,58.7671586,23.4294907,08/05/2024,P47Y,,12,12/05/2024 12:42,3,Head,,19/06/2024 14:02,42,12/05/2024 12:42,No plastic fid,12/05/2024 12:42,12/05/2024,12:42:00,2024,0.091637711,1.76,27.89018991,30.89890913,27.89018991,56.3,54.5,,,2,0,,0,0,110.8,,,,,0,1,1,30.9,3,2
42_24,0.786976159,0.629999995,3.4,87.1,2009,15,7.41,,,,,,3.4,87.1,15,7.41,,,58.7671586,23.4294907,08/05/2024,P47Y,,15,13/05/2024 16:09,4,Head,,19/06/2024 14:02,31,13/05/2024 16:09,,19/06/2024 14:02,13/05/2024,16:09:00,2024,0.091637711,1.76,27.89018991,30.89890913,27.89018991,56.3,54.5,,,2,0,,0,0,110.8,,,,,0,1,1,30.9,3,2
42_24,0.786976159,0.629999995,3.4,87.1,2009,15,7.41,,,,,,3.4,87.1,15,7.41,,,58.7671586,23.4294907,08/05/2024,P47Y,,7,14/05/2024 15:05,5,Head,,19/06/2024 14:02,30,14/05/2024 15:05,,19/06/2024 14:02,14/05/2024,15:05:00,2024,0.091637711,1.76,27.89018991,30.89890913,27.89018991,56.3,54.5,,,2,0,,0,0,110.8,,,,,0,1,1,30.9,3,2
43_24,0.647226691,0.439999998,4.5,88.4,,,4.06,4.9,97.1,2013,11,13.93,4.7,92.75,11,8.99,0.2040252,1.572455014,58.766791,23.4302579,08/05/2024,"P44Y;
P45Y",P45Y,23,09/05/2024 12:14,1,Head,plastic left,11/05/2024 12:19,63,09/05/2024 12:14,plastic right leg,09/05/2024 12:14,09/05/2024,12:14:00,2024,0.04235615,0.52,47.17751781,7.517910823,47.17751781,50.5,51.8,47.6,,3,2,,1,0.666666667,149.9,,37.6,32.9,,70.5,3,3,7.52,7,7
43_24,0.647226691,0.439999998,4.5,88.4,,,4.06,4.9,97.1,2013,11,13.93,4.7,92.75,11,8.99,,,58.766791,23.4302579,08/05/2024,"P44Y;
P45Y",,19,11/05/2024 12:19,2,Head,,19/06/2024 14:02,56,11/05/2024 12:19,plastic right maybe ?,12/05/2024 12:04,11/05/2024,12:19:00,2024,0.04235615,0.52,47.17751781,7.517910823,47.17751781,50.5,51.8,47.6,,3,2,,1,0.666666667,149.9,,37.6,32.9,,70.5,3,3,7.52,7,7
43_24,0.647226691,0.439999998,4.5,88.4,,,4.06,4.9,97.1,2013,11,13.93,4.7,92.75,11,8.99,,,58.766791,23.4302579,08/05/2024,"P44Y;
P45Y",,15,12/05/2024 12:04,3,Head,,19/06/2024 14:02,50,12/05/2024 12:04,plastic left,14/05/2024 14:34,12/05/2024,12:04:00,2024,0.04235615,0.52,47.17751781,7.517910823,47.17751781,50.5,51.8,47.6,,3,2,,1,0.666666667,149.9,,37.6,32.9,,70.5,3,3,7.52,7,7
43_24,0.647226691,0.439999998,4.5,88.4,,,4.06,4.9,97.1,2013,11,13.93,4.7,92.75,11,8.99,,,58.766791,23.4302579,08/05/2024,"P44Y;
P45Y",,15,13/05/2024 16:19,4,Head,,19/06/2024 14:02,36,13/05/2024 16:20,,19/06/2024 14:02,13/05/2024,16:19:00,2024,0.04235615,0.52,47.17751781,7.517910823,47.17751781,50.5,51.8,47.6,,3,2,,1,0.666666667,149.9,,37.6,32.9,,70.5,3,3,7.52,7,7
43_24,0.647226691,0.439999998,4.5,88.4,,,4.06,4.9,97.1,2013,11,13.93,4.7,92.75,11,8.99,,,58.766791,23.4302579,08/05/2024,"P44Y;
P45Y",,25,14/05/2024 14:34,5,Head,,19/06/2024 14:02,53,14/05/2024 14:34,,19/06/2024 14:02,14/05/2024,14:34:00,2024,0.04235615,0.52,47.17751781,7.517910823,47.17751781,50.5,51.8,47.6,,3,2,,1,0.666666667,149.9,,37.6,32.9,,70.5,3,3,7.52,7,7
44_24,0.683636069,0.439999998,5.8,87.2,2002,22,10.89,5.1,95.6,2012,12,4.56,5.45,91.4,17,7.72,-2.512772,-1.617419309,58.7667379,23.4298999,08/05/2024,"P07P;
P43Y",P43Y,22,09/05/2024 12:11,1,Head,plastic left leg,12/05/2024 11:59,52,09/05/2024 12:11,plastic right leg,09/05/2024 12:06,09/05/2024,12:11:00,2024,0.057990813,0.56,26.96524838,28.23173381,26.96524838,59.8,59.9,55.8,,3,3,,1,1,175.5,41.8,44.6,37.9,,124.3,3,3,28.23,5,5
44_24,0.683636069,0.439999998,5.8,87.2,2002,22,10.89,5.1,95.6,2012,12,4.56,5.45,91.4,17,7.72,,,58.7667379,23.4298999,08/05/2024,"P07P;
P43Y",P07P,9,11/05/2024 12:24,2,Head,plastic right leg fid,13/05/2024 16:22,43,11/05/2024 12:22,plastic left ,14/05/2024 14:28,11/05/2024,12:24:00,2024,0.057990813,0.56,26.96524838,28.23173381,26.96524838,59.8,59.9,55.8,,3,3,,1,1,175.5,41.8,44.6,37.9,,124.3,3,3,28.23,5,5
44_24,0.683636069,0.439999998,5.8,87.2,2002,22,10.89,5.1,95.6,2012,12,4.56,5.45,91.4,17,7.72,,,58.7667379,23.4298999,08/05/2024,"P07P;
P43Y",,22,12/05/2024 11:58,3,Head,,19/06/2024 14:02,60,12/05/2024 11:58,,19/06/2024 14:02,12/05/2024,11:58:00,2024,0.057990813,0.56,26.96524838,28.23173381,26.96524838,59.8,59.9,55.8,,3,3,,1,1,175.5,41.8,44.6,37.9,,124.3,3,3,28.23,5,5
44_24,0.683636069,0.439999998,5.8,87.2,2002,22,10.89,5.1,95.6,2012,12,4.56,5.45,91.4,17,7.72,,,58.7667379,23.4298999,08/05/2024,"P07P;
P43Y",,15,13/05/2024 16:21,4,Head,,19/06/2024 14:02,47,13/05/2024 16:21,,19/06/2024 14:02,13/05/2024,16:21:00,2024,0.057990813,0.56,26.96524838,28.23173381,26.96524838,59.8,59.9,55.8,,3,3,,1,1,175.5,41.8,44.6,37.9,,124.3,3,3,28.23,5,5
44_24,0.683636069,0.439999998,5.8,87.2,2002,22,10.89,5.1,95.6,2012,12,4.56,5.45,91.4,17,7.72,,,58.7667379,23.4298999,08/05/2024,"P07P;
P43Y",,7,14/05/2024 14:28,5,Head,,19/06/2024 14:02,46,14/05/2024 14:28,,19/06/2024 14:02,14/05/2024,14:28:00,2024,0.057990813,0.56,26.96524838,28.23173381,26.96524838,59.8,59.9,55.8,,3,3,,1,1,175.5,41.8,44.6,37.9,,124.3,3,3,28.23,5,5
45_24,0.786342978,0.593333324,2.9,86.6,2016,8,4.48,5,95.6,,,,3.95,91.1,8,4.48,2.8272598,3.422664186,58.7672617,23.4301033,08/05/2024,"P54Y;
P57X",P54Y,31,09/05/2024 12:56,1,Head,plastic right plastic,09/05/2024 12:56,43,09/05/2024 12:56,P57X left leg returned ,11/05/2024 13:03,09/05/2024,12:56:00,2024,0.033935431,1.57,20.34160087,21.6163789,20.34160087,49.5,52.4,48.7,,3,3,,1,1,150.6,34.6,36.3,34.6,,105.5,2,2,21.62,3,2
45_24,0.786342978,0.593333324,2.9,86.6,2016,8,4.48,5,95.6,,,,3.95,91.1,8,4.48,,,58.7672617,23.4301033,08/05/2024,"P54Y;
P57X",,9,11/05/2024 13:03,2,Head,,19/06/2024 14:02,30,11/05/2024 13:03,plastic left fid,12/05/2024 12:37,11/05/2024,13:03:00,2024,0.033935431,1.57,20.34160087,21.6163789,20.34160087,49.5,52.4,48.7,,3,3,,1,1,150.6,34.6,36.3,34.6,,105.5,2,2,21.62,3,2
45_24,0.786342978,0.593333324,2.9,86.6,2016,8,4.48,5,95.6,,,,3.95,91.1,8,4.48,,,58.7672617,23.4301033,08/05/2024,"P54Y;
P57X",,10,12/05/2024 12:37,3,Head,,19/06/2024 14:02,25,12/05/2024 12:37,no plastic metal right ,14/05/2024 15:03,12/05/2024,12:37:00,2024,0.033935431,1.57,20.34160087,21.6163789,20.34160087,49.5,52.4,48.7,,3,3,,1,1,150.6,34.6,36.3,34.6,,105.5,2,2,21.62,3,2
45_24,0.786342978,0.593333324,2.9,86.6,2016,8,4.48,5,95.6,,,,3.95,91.1,8,4.48,,,58.7672617,23.4301033,08/05/2024,"P54Y;
P57X",,19,13/05/2024 16:04,4,Head,,19/06/2024 14:02,25,13/05/2024 16:04,,19/06/2024 14:02,13/05/2024,16:04:00,2024,0.033935431,1.57,20.34160087,21.6163789,20.34160087,49.5,52.4,48.7,,3,3,,1,1,150.6,34.6,36.3,34.6,,105.5,2,2,21.62,3,2
45_24,0.786342978,0.593333324,2.9,86.6,2016,8,4.48,5,95.6,,,,3.95,91.1,8,4.48,,,58.7672617,23.4301033,08/05/2024,"P54Y;
P57X",,8,14/05/2024 15:03,5,Head,,19/06/2024 14:02,26,14/05/2024 15:03,,19/06/2024 14:02,14/05/2024,15:03:00,2024,0.033935431,1.57,20.34160087,21.6163789,20.34160087,49.5,52.4,48.7,,3,3,,1,1,150.6,34.6,36.3,34.6,,105.5,2,2,21.62,3,2
46_24,0.735420883,0.50333333,2.8,87.2,,,,4.4,95.4,,,,3.6,91.3,,,-1.1943829,-0.721369853,58.7671833,23.4305783,09/05/2024,"P53Y;
P51Y",,8,11/05/2024 12:43,1,Head,,,42,11/05/2024 12:43,no plastic,14/05/2024 14:52,11/05/2024,12:43:00,2024,0.03953984,1.18,14.9464536,12.71154323,14.9464536,55.5,53,48.7,,3,3,,1,1,157.2,39.8,36.5,33.8,,110.1,5,5,12.71,8,7
46_24,0.735420883,0.50333333,2.8,87.2,,,,4.4,95.4,,,,3.6,91.3,,,,,58.7671833,23.4305783,09/05/2024,"P53Y;
P51Y",,17,12/05/2024 12:21,2,Head,,,42,12/05/2024 12:21,No plastic,15/05/2024 11:26,12/05/2024,12:21:00,2024,0.03953984,1.18,14.9464536,12.71154323,14.9464536,55.5,53,48.7,,3,3,,1,1,157.2,39.8,36.5,33.8,,110.1,5,5,12.71,8,7
46_24,0.735420883,0.50333333,2.8,87.2,,,,4.4,95.4,,,,3.6,91.3,,,,,58.7671833,23.4305783,09/05/2024,"P53Y;
P51Y",,20,13/05/2024 15:50,3,Head,,,42,13/05/2024 15:50,,19/06/2024 14:02,13/05/2024,15:50:00,2024,0.03953984,1.18,14.9464536,12.71154323,14.9464536,55.5,53,48.7,,3,3,,1,1,157.2,39.8,36.5,33.8,,110.1,5,5,12.71,8,7
46_24,0.735420883,0.50333333,2.8,87.2,,,,4.4,95.4,,,,3.6,91.3,,,,,58.7671833,23.4305783,09/05/2024,"P53Y;
P51Y",,18,14/05/2024 14:52,4,Head,,,40,14/05/2024 14:52,,19/06/2024 14:02,14/05/2024,14:52:00,2024,0.03953984,1.18,14.9464536,12.71154323,14.9464536,55.5,53,48.7,,3,3,,1,1,157.2,39.8,36.5,33.8,,110.1,5,5,12.71,8,7
46_24,0.735420883,0.50333333,2.8,87.2,,,,4.4,95.4,,,,3.6,91.3,,,,,58.7671833,23.4305783,09/05/2024,"P53Y;
P51Y",,7,15/05/2024 11:26,5,Head,,,35,15/05/2024 11:26,,19/06/2024 14:02,15/05/2024,11:26:00,2024,0.03953984,1.18,14.9464536,12.71154323,14.9464536,55.5,53,48.7,,3,3,,1,1,157.2,39.8,36.5,33.8,,110.1,5,5,12.71,8,7
47_24,0.66072915,0.396666666,3.7,87.2,,,,3.3,94.8,2010,14,10.84,3.5,91,14,10.84,-6.9346677,-7.625709783,58.7671667,23.4304961,09/05/2024,"P56Y;
P50Y",P56Y,6,11/05/2024 12:46,1,Head,no plastic,11/05/2024 12:49,33,11/05/2024 12:46,plastic right,12/05/2024 12:24,11/05/2024,12:46:00,2024,0.03953984,1.56,18.84496664,17.62213218,18.84496664,51.4,59.7,,,2,2,,1,0.666666667,111.1,45.3,43.3,,,88.6,4,2,17.62,6,4
47_24,0.66072915,0.396666666,3.7,87.2,,,,3.3,94.8,2010,14,10.84,3.5,91,14,10.84,,,58.7671667,23.4304961,09/05/2024,"P56Y;
P50Y",,1,12/05/2024 12:24,2,Head,,19/06/2024 14:02,35,12/05/2024 12:24,plastic right leg,13/05/2024 15:56,12/05/2024,12:24:00,2024,0.03953984,1.56,18.84496664,17.62213218,18.84496664,51.4,59.7,,,2,2,,1,0.666666667,111.1,45.3,43.3,,,88.6,4,2,17.62,6,4
47_24,0.66072915,0.396666666,3.7,87.2,,,,3.3,94.8,2010,14,10.84,3.5,91,14,10.84,,,58.7671667,23.4304961,09/05/2024,"P56Y;
P50Y",,0,13/05/2024 15:55,3,Head,,19/06/2024 14:02,35,13/05/2024 15:55,no plastic,14/05/2024 14:56,13/05/2024,15:55:00,2024,0.03953984,1.56,18.84496664,17.62213218,18.84496664,51.4,59.7,,,2,2,,1,0.666666667,111.1,45.3,43.3,,,88.6,4,2,17.62,6,4
47_24,0.66072915,0.396666666,3.7,87.2,,,,3.3,94.8,2010,14,10.84,3.5,91,14,10.84,,,58.7671667,23.4304961,09/05/2024,"P56Y;
P50Y",,7,14/05/2024 14:54,4,Head,,19/06/2024 14:02,34,14/05/2024 14:54,No plastic ,15/05/2024 11:35,14/05/2024,14:54:00,2024,0.03953984,1.56,18.84496664,17.62213218,18.84496664,51.4,59.7,,,2,2,,1,0.666666667,111.1,45.3,43.3,,,88.6,4,2,17.62,6,4
47_24,0.66072915,0.396666666,3.7,87.2,,,,3.3,94.8,2010,14,10.84,3.5,91,14,10.84,,,58.7671667,23.4304961,09/05/2024,"P56Y;
P50Y",,4,15/05/2024 11:35,5,Head,,19/06/2024 14:02,27,15/05/2024 11:35,,19/06/2024 14:02,15/05/2024,11:35:00,2024,0.03953984,1.56,18.84496664,17.62213218,18.84496664,51.4,59.7,,,2,2,,1,0.666666667,111.1,45.3,43.3,,,88.6,4,2,17.62,6,4
48_24,0.567993085,0.310000002,3.8,87.2,,,,4.3,95.3,2008,16,,4.05,91.25,16,,-1.5223661,-1.892021627,58.767105,23.4302833,09/05/2024,"P58Y;
P18A",P18A,8,11/05/2024 12:49,1,Head,plastic right,15/05/2024 11:38,25,11/05/2024 12:49,"plastic left, walled away",12/05/2024 12:29,11/05/2024,12:49:00,2024,0.028106463,1,31.43398126,25.70474906,31.43398126,56.9,58,52.9,,3,2,,1,0.666666667,167.8,,41.6,39.1,,80.7,4,3,25.7,4,3
48_24,0.567993085,0.310000002,3.8,87.2,,,,4.3,95.3,2008,16,,4.05,91.25,16,,,,58.767105,23.4302833,09/05/2024,"P58Y;
P18A",,1,12/05/2024 12:29,2,Head,,19/06/2024 14:02,25,12/05/2024 12:29,,19/06/2024 14:02,12/05/2024,12:29:00,2024,0.028106463,1,31.43398126,25.70474906,31.43398126,56.9,58,52.9,,3,2,,1,0.666666667,167.8,,41.6,39.1,,80.7,4,3,25.7,4,3
48_24,0.567993085,0.310000002,3.8,87.2,,,,4.3,95.3,2008,16,,4.05,91.25,16,,,,58.767105,23.4302833,09/05/2024,"P58Y;
P18A",,13,13/05/2024 15:59,3,Head,,19/06/2024 14:02,26,13/05/2024 15:59,,19/06/2024 14:02,13/05/2024,15:59:00,2024,0.028106463,1,31.43398126,25.70474906,31.43398126,56.9,58,52.9,,3,2,,1,0.666666667,167.8,,41.6,39.1,,80.7,4,3,25.7,4,3
48_24,0.567993085,0.310000002,3.8,87.2,,,,4.3,95.3,2008,16,,4.05,91.25,16,,,,58.767105,23.4302833,09/05/2024,"P58Y;
P18A",,10,14/05/2024 14:56,4,Head,,19/06/2024 14:02,25,14/05/2024 14:56,,19/06/2024 14:02,14/05/2024,14:56:00,2024,0.028106463,1,31.43398126,25.70474906,31.43398126,56.9,58,52.9,,3,2,,1,0.666666667,167.8,,41.6,39.1,,80.7,4,3,25.7,4,3
48_24,0.567993085,0.310000002,3.8,87.2,,,,4.3,95.3,2008,16,,4.05,91.25,16,,,,58.767105,23.4302833,09/05/2024,"P58Y;
P18A",,9,15/05/2024 11:37,5,Head,,19/06/2024 14:02,23,15/05/2024 11:37,,19/06/2024 14:02,15/05/2024,11:37:00,2024,0.028106463,1,31.43398126,25.70474906,31.43398126,56.9,58,52.9,,3,2,,1,0.666666667,167.8,,41.6,39.1,,80.7,4,3,25.7,4,3
49_24,0.572393149,0.310000002,4.8,90.5,,,,3.1,96.2,,,9.9,3.95,93.35,,9.9,2.833617,3.273945927,58.7671033,23.430205,09/05/2024,"P57Y;
P48Y",,12,11/05/2024 13:10,1,Head,no plastic metal right,14/05/2024 14:58,30,11/05/2024 13:10,No plastic fid,12/05/2024 12:21,11/05/2024,13:10:00,2024,0.028106463,0.46,34.41822848,27.82796076,34.41822848,53.4,55.7,,,2,2,,1,0.666666667,109.1,37.1,40.2,,,77.3,2,2,27.83,4,3
49_24,0.572393149,0.310000002,4.8,90.5,,,,3.1,96.2,,,9.9,3.95,93.35,,9.9,,,58.7671033,23.430205,09/05/2024,"P57Y;
P48Y",,21,12/05/2024 12:27,2,Head,,19/06/2024 14:02,28,12/05/2024 12:27,No plastic,15/05/2024 11:40,12/05/2024,12:27:00,2024,0.028106463,0.46,34.41822848,27.82796076,34.41822848,53.4,55.7,,,2,2,,1,0.666666667,109.1,37.1,40.2,,,77.3,2,2,27.83,4,3
49_24,0.572393149,0.310000002,4.8,90.5,,,,3.1,96.2,,,9.9,3.95,93.35,,9.9,,,58.7671033,23.430205,09/05/2024,"P57Y;
P48Y",,14,13/05/2024 16:01,3,Head,,19/06/2024 14:02,31,13/05/2024 16:01,visitor from nest 979 ua22609,05/06/2024 10:27,13/05/2024,16:01:00,2024,0.028106463,0.46,34.41822848,27.82796076,34.41822848,53.4,55.7,,,2,2,,1,0.666666667,109.1,37.1,40.2,,,77.3,2,2,27.83,4,3
49_24,0.572393149,0.310000002,4.8,90.5,,,,3.1,96.2,,,9.9,3.95,93.35,,9.9,,,58.7671033,23.430205,09/05/2024,"P57Y;
P48Y",,18,14/05/2024 14:58,4,Head,,19/06/2024 14:02,26,14/05/2024 14:58,,19/06/2024 14:02,14/05/2024,14:58:00,2024,0.028106463,0.46,34.41822848,27.82796076,34.41822848,53.4,55.7,,,2,2,,1,0.666666667,109.1,37.1,40.2,,,77.3,2,2,27.83,4,3
49_24,0.572393149,0.310000002,4.8,90.5,,,,3.1,96.2,,,9.9,3.95,93.35,,9.9,,,58.7671033,23.430205,09/05/2024,"P57Y;
P48Y",,13,15/05/2024 11:40,5,Head,,19/06/2024 14:02,30,15/05/2024 11:40,,19/06/2024 14:02,15/05/2024,11:40:00,2024,0.028106463,0.46,34.41822848,27.82796076,34.41822848,53.4,55.7,,,2,2,,1,0.666666667,109.1,37.1,40.2,,,77.3,2,2,27.83,4,3
50_24,0.572393149,0.310000002,5,90.8,,,,4.8,96.9,,,7.81,4.9,93.85,,7.81,6.0894025,8.040002205,58.7664412,23.4305676,09/05/2024,"P55Y;
P49Y",P49Y,12,11/05/2024 11:55,1,Leg,plastic right leg maybe?,14/05/2024 14:21,41,11/05/2024 11:55,No plastic,12/05/2024 11:20,11/05/2024,11:55:00,2024,0.022662716,0.55,14.21742414,20.82774668,14.21742414,61.5,60.1,54.5,,3,3,,1,1,176.1,41.9,44.2,37.8,,123.9,5,3,20.83,6,3
50_24,0.757600427,0.5,5,90.8,,,,4.8,96.9,,,7.81,4.9,93.85,,7.81,,,58.7664412,23.4305676,09/05/2024,"P55Y;
P49Y",,20,12/05/2024 11:34,2,Leg,,19/06/2024 14:02,40,12/05/2024 11:34,maybe plastic left ?,13/05/2024 15:45,12/05/2024,11:34:00,2024,0.022662716,0.55,14.21742414,20.82774668,14.21742414,61.5,60.1,54.5,,3,3,,1,1,176.1,41.9,44.2,37.8,,123.9,5,3,20.83,6,3
